"id","address_line1","address_line2","area","city","constructed_area","district_code","girl_exclusive","specialized","staff_quarter_available","student_hostel_available","location","no_of_student_hostel","no_of_regional_centers","other_speciality","state_code","website","year_of_establishment","year_when_declared_university","nodal_officer_id","staff_quarter_id","type_id","offers_distance_programme","has_faculty_regular_courses","has_department_regular_courses","has_other_regular_courses","constituted_from_colleges","speciality_id","name","survey_year","financial_income_id","financial_expenditure_id","infrastructure_id","remarks","latitude","longitude","scholarship_id","loan_id","offers_scholarship","offers_loan","is_accredited","is_foreign_students_enrolled","pin_code","off_shore_center_available","no_of_off_shore_center","has_fellowships","fellowships_id","has_other_minority_data"
"0389","P.O. Banasthali Vidyapith","","850","Banasthali Vidyapith","317919.799999999988","120","true","false","true","true","R","32","0","","08","www.banasthali.org","1935","1983","207267","54236","06","false","true","false","false","false","","Banasthali Vidyapith","2015","202820","202807","202803","PROFILE OF BANASTHALI VIDYAPITH Banasthali Vidyapith was founded on 6 October 1935 by eminent freedom fighters and educationists Pandit Hiralal Shastri the first Prime Minister of United State of Rajasthan and Smt. Ratan Shastri decorated with Padma Bhushan by President of India and honoured with Jamnalal Bajaj award for her service to the cause of womens education. The institution is known world over for its dedication to the noble cause of women education and was declared as an institution deemed to be university in 1983. While NAAC has re-accredited Banasthali Vidyapith at the highest possible grade A level in 2011 the Review Committee Tandon Committee of Ministry of HRD also appreciated the overall efforts of Vidyapith in areas of Institutional Governance Academic Achievements Research Student Progression Infrastructure etc. and categorized Banasthali Vidyapith under  Category A list of Institutions deemed to be university in the year 2010. Furthermore a rigorous All India Universities Survey by AC Nielsen India Today ranked Vidyapith at I position on basis of factual data in 2012.If aspects like exclusive dedication to women education fully residential character rural surrounding amidst its own unmatchable campus of 850 acres range of courses from Nursery to Ph.D. national representation of students, focus on Indian ethos & culture are considered in totality than there is no institution like Banasthali Vidyapith in the entire country. It is encouraging to note that that the ex-Governor of Gujarat Smt. Kamla Beniwal,  ex-Speaker of Loksabha Smt. Meira Kumar, Asian Marathon Champion Ms. Sunita Godara, Director-HR of WWF Ms. Shivani Wadhwa and Director-HR of Metro Cash & Carry, Dr.Saagarika Ghosal are among our alumnae.","26.4039070000000002","75.8807659999999942","112179","","true","false","true","true","304022","false","0","true","6303","false"
"0199","Main Campus, Chatha","PIN Code 180009","578","Jammu","69213","021","false","true","true","true","U","3","0","","01","www.skuast.org","1999","1999","207324","54247","02","false","true","false","false","false","1","Sher-e-Kashmir University of Agricultural Science & Technology of Jammu, Jammu","2015","202877","202864","202860","","32.0000100000000032","74.0000100000000032","112208","","true","false","true","true","180009","false","0","true","6305","true"
"0671","Atal Shiksha Kunj, Kalujhanda,  Near Brotiwala","Baddi","14","Baddi","","031","false","false","true","true","R","3","0","","02","www.mau.ac.in","2012","2013","207331","54249","03","false","true","false","false","false","","MAHARAJA AGRASEN UNIVERSITY","2015","202884","202871","202867","","30.8392100000000013","77.9355099999999936","112212","","true","false","false","false","174103","false","0","true","6306","true"
"0024","P.B.No. 1, Justice City","Shameerpet - 500 101","50","Hyderabad","56372.4700000000012","537","false","true","true","true","R","10","1","","36","www.nalsar.ac.in","1998","1998","207364","54259","02","true","true","true","false","false","3","National Academy of Legal Studies & Research (NALSR) University Hyderabad","2015","202917","202904","202900","The University has applied for NAAC Accreditation.  The NAAC Peer Team was also visited the University in this regard.  The Accreditation result will be announced by NAAC shortly.","","","112229","","true","false","false","true","500101","false","0","false","","false"
"0333","Vidyapeeth Bhavan, Mukundnagar","Gultekdi","6.04999999999999982","PUNE","20518.4099999999999","521","false","false","true","true","U","2","0","","27","www.tmv.edu.in","1921","1987","207385","54264","06","false","true","false","false","false","","Tilak Maharashtra Vidyapeeth, Pune","2015","202938","202925","202921","","18.5236000999999995","73.8478001000000006","112235","","true","false","true","true","411037","false","0","true","6309","false"
"0465","No.12, Vembuliamman Koil Street, K.K.Nagar(Wes),","Chennai-600078","","Chennai","","603","false","true","true","true","U","5","0","","33","www.maher.ac.in","2004","2004","207477","54289","06","false","true","false","true","true","2","Meenakshri Academy of Higher Education and Research, Chennai","2015","203030","203017","203013","","","","","","false","false","true","true","600078","false","0","false","","false"
"0369","R.Venkataraman Nagar","Kalapet  Puducherry  605 014","780","Pondicherry","153187","635","false","false","true","true","R","23","1","","34","www.pondiuni.edu.in","1985","1985","192781","50897","01","true","false","true","false","false","","Pondicherry Univeristy, Puducherry","2015","188334","188321","188317","","","","103608","","true","false","true","true","605014","false","0","true","6318","true"
"0789","SRI HARGOBINDGARH","TEHSIL PHAGWARA","","PHAGWARA","","036","false","false","false","true","R","2","0","","03","","2014","2014","212577","","03","false","true","false","false","false","","GNA UNIVERSITY","2015","208130","208117","208113","","","","","","false","false","false","false","144401","false","0","false","","false"
"0398","NH-12, Chaksu Byepass","Tonk Road,","55","Jaipur","49184","110","false","false","true","true","R","4","1","","08","www.jagannathuniversity.org","2008","2008","207590","54305","03","true","true","false","false","false","","Jagannath University, Jaipur","2015","203143","203130","203126","BLOCK 1 H Infrastructure Related Data :     1. The Number of Laboratories are more then NINE.BLOCK 1 I Scholarships, Loans & Accreditation :      1.  Unable to receive details from State Scholarship as the Portal is not in operation     2. Accredited Grade 'B' (Good) by NAAC","26.5499900000000011","75.9539659999999941","112333","","true","false","true","true","303901","false","0","false","","false"
"0318","M.G.Road, Fort","Mumbai","269.75","Mumbai","109","519","false","false","false","true","U","6","3","","27","www.mu.ac.in","1857","1857","183821","","02","true","false","true","false","false","","Mumbai University Mumbai","2015","179374","179361","179357","","","","98153","","true","false","true","true","400032","false","0","true","6685","true"
"0101","Pusa","","","New Delhi","738398.849999999977","094","false","true","true","true","U","9","0","","07","www.iari.res.in","1905","1958","207691","54321","04","false","true","false","false","false","1","Indian Agricultural Research Institute (KRISHI PUSHA) New Delhi.","2015","203244","203231","203227","IARI is a deemed to be University and designations like Vice Chancellor, Pro Chancellor, Reader, Associate Professor, Asstt. Prof ., Lecturer etc. are not in vogue.Here designations like Director, Dean and Joint Director (Edn.), Joint Director (Research), Joint Director (Extension), Professor, Principal Scientist, Sr. Scientist and Scientist exists. A part of the Scientific staff are inducted as faculty members and perform duties of teaching in addition to their research work. At this Institute faculty comes from other sister Institutes also, where we have educational collaboration. The recruitment of scientific posts is made through ASRB (ICAR) and reservation to different categories is provided as per the GOI guidelines. The recruitment to the non teaching posts is made by the Institute itself and the reservation to different categories is provided as per the GOI guidelines. The data regarding non teaching posts furnished incudes library posts. Hostel and Fellowship is provided to all the students admitted. Total 506.87 ha of land was acquired in 1935 by IARI. The land and other assets of the Institute are maintained as per ICAR norms. Non-Agricultural Graduates are required to undergo introductory courses on Agriculture during the first year of their study. We are following trimester system under 10 point scale OGPA system. The students who complete all the requirements including final viva voce examination are awarded degree in the annual convocation of the Institute. IARI is a residential University and hostel is awarded to all the students admitted. All the students admitted at this Institute are awarded fellowship from IARI, ICAR, CSIR and UGC etc. Therefore, no. of students admitted during 2015-16 is shown in the column of fellowship. The Institute is accredited  by the ICAR and no Score or Grading is awarded. However, accreditation by NAAC is under process, our SSR has been submitted and team from NAAC is likely to visit IARI very soon.","","","","","false","false","true","true","110012","false","0","true","6321","false"
"0188","Village - Laddo","Post Office - Sultanpur","12.0999999999999996","Solan","40010","031","false","false","true","true","R","2","0","","02","www.manavbhartiuniversity.edu.in","2009","2009","207704","54324","03","false","false","true","false","false","","Manav Bharti University, Sultanpur, Solan","2015","203257","203244","203240","","","","","","false","false","false","false","173229","false","0","false","","false"
"0050","ASSAM UNIVERSITY, SILCHAR","Dargakona, Cachar, Assam","600","SILCHAR","20005.0299999999988","316","false","false","true","true","R","9","1","","18","http://www.aus.ac.in","1994","1994","207740","54334","01","true","false","true","false","false","","Assam University, Silchar","2015","203293","203280","203276","","","","112409","16152","true","true","true","true","788011","false","0","false","","true"
"0779","PLOT NO IIA-36, 37, 38, ACTION AREA-II,","KADAMPUKUR VILLAGE, NEW TOWN","9.98000000000000043","KOLKATA","27179","337","false","false","false","true","R","2","0","","19","www.amity.edu","2015","2015","207741","","03","false","true","false","false","true","","AMITY UNIVERSITY","2015","203294","203281","203277","","22.5953899999999983","88.488119999999995","","","false","false","false","true","700135","false","0","false","","false"
"0269","Hoshangabad Road,","NH-12","300","BHOPAL","450000","444","false","false","true","true","U","5","1","","23","www.bubhopal.nic.in","1970","1970","207885","54358","02","true","false","true","false","false","","Barkatullah University, Bhopal","2015","203438","203425","203421","","","","112490","","true","false","false","false","462026","false","0","false","","false"
