"statecode","name","id","statebodyid","survey_year"
"27","GOVT. JR. COLLEGE OF EDUCATION PAITHAN AURNGABAD","9273","4","2015"
"27","GOVT. JR. COLLEGE OF EDUCATION WALGAON ROAD AMRAVATI","9272","4","2015"
"27","GOVT. JR. COLLEGE OF EDUCATION (WOMEN) OSMANPURA AURANGABAD","9275","4","2015"
"27","GOVT. JUNIOR COLLEE OF EDUCATION WARDHA WARDHA","9276","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION BHANDARA BHANDARA","9288","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION DHARMABAD NANDED","9282","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION HADGAON NANDED","9280","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION KANNAD AURANGABAD","9284","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION NAIK NOOR BEED","9277","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION SASWANE RAIGAD","9279","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION UDGIR LATUR","9281","4","2015"
"27","GOVT. JUNIOR COLLEGE OF EDUCATION VIDYANAGAR PARBHANI","9278","4","2015"
"27","GUNAI SHIKSHAN PRASARAK MANDAL RAJIV GANDHI POLYTECHNIC UDGIR DIST LATUR","1824","2","2015"
"27","GRAMODYOGIK SHIKSHAN MANDAL'S MARATHWADA INSTITUTE OF TECHNOLOGY ROTEGAON VAIJAPUR","1823","2","2015"
"27","GOVT. PRE-PRIMARY TRAINING COLLEGE NAGPUR NAGPUR NAGPUR","9285","4","2015"
"27","GOVT. URDU JR. COLLEGE OF EDUCATION BALAPUR AKOLA","9286","4","2015"
"27","GOVT. URDU JR. COLLEGE OF EDUCATION FOR WOMEN BHAVANI PETH PUNE","9287","4","2015"
"27","GRAMODYA VICHAR MUNCH DHULE BABUBWADI DHULE","9295","4","2015"
"27","GRAMVIKAS SHIKSHAN PRASARAK MANDAL CHINCHOLI SOLAPUR","9297","4","2015"
"27","GRAM VIKAS SHIKSHAN SANSTHA NANDED NANDED","9290","4","2015"
"27","GRAM VIKAS SHIKSHAN SANSTHA`S ATHARVA MAHLLE INSTITUTE OF TECHNICAL EDUCATION YAVATMAL","10327","2","2015"
"27","GRAM VIKAS SHIKSHAN SANSTHA YUGANDHAR INSTITUTE OF TECHNOLOGY BABHULGAON YAVATMAL","10329","2","2015"
"27","GULABRAO PATIL MEMORIAL TRUST GULABRAO PATIL COLLEGE OF PHARMACY MIRAJ","10802","2","2015"
"27","GULABRAO PATIL MEMORIAL TRUST'S SCHOOL OF NURSING SANGLI","4761","3","2015"
"27","GUNWANT RAO DESHMUKH COLLEGE OF EDUCATION PUSAD YAVATMAL","9298","4","2015"
"27","GURUDATTA BAHUDESHIYA SANSTHA`S SHRI GAJANAN MAHARAJ COLLEGE OF TECHNOLOGY YAVATMAL","10324","2","2015"
"27","GURUDATTA VIKAS SHIKSHAN CHAKUR CHAKUR,","10246","4","2015"
"27","GURUDATTA VIKAS SHIKSHAN SANSTHA CHAKUR LATUR","9301","4","2015"
"27","GURU GOBIND SINGH FOUNDATION'S GURU GOBIND SINGH POLYTECHNIC NASHIK","1825","2","2015"
"27","GURUJAN JUNIOR COLLEGE OF EDUCATION PATAN SATARA","9302","4","2015"
"27","GURUKRIPA COLLEGE OF EDUCATION & RESEARCH KALYAN (W) THANE","9303","4","2015"
"27","GURUKUL BAHUDDESHIYA SANSTHA GURUKUL COLLEGE OF TECHNOLOGY AAJANSARA","10637","2","2015"
"27","GURUPRASAD EDUCATION SOCIETY MIRAJ SANGLI","9307","4","2015"
"27","GURURAJ SCHOOL OF NURSING PUNE","4762","3","2015"
"27","GURUVANDAN MAHILA KALYANKARI BAHUUDDESHIYA MANDAL'S GURU SAI POLYTECHNIC COLLEGE MAUZA DATALA CHANDRAPUR","1828","2","2015"
"27","GURUVANDAN MAHILA KALYANKARI BAHUUDESHIYA MANDALS MUL CHANDRAPUR","9309","4","2015"
"27","GYANODAYA SHIKSHAN PRACHRAKSAMITIS GYANODAYA ADYAP J. K. GRAM THANE THANE","9310","4","2015"
"27","GYANVARDHINI BAUDESHIYA SHIKSHAN SANSTHA ORTUS INSTITUTE OF TECHNICAL & MANAGEMENT NAGPUR","10615","2","2015"
"27","GYANVARDHINI BAUDESHIYA SHIKSHAN SANSTHA SHREE SAI POLYTECHNIC NAGPUR","10616","2","2015"
"27","HADGAON TALUKA SHIKSHAN PRASARAK MANDAL HADGAON NANDED","9312","4","2015"
"27","HAJI JAN MOHAMMED MOTIWALA IQRA JR. COLLEGE OF EDUCATION KHULTABA AURANGABAD","9313","4","2015"
"27","HANUMAN VYAYAM SHALA KREEDA MANDAL LOHARA YAVATMAL","9315","4","2015"
"27","HARINAIK D. ED. COLLEGE MANTHA JALNA","9316","4","2015"
"27","HARIOM BAHUUDDESHIYA SEVABHAVI SANSTHA TIRUMALLA LATUR LATUR","9317","4","2015"
"27","HASHMIYA URDU JUNIOR COLLEGE OF EDUCATION OF GIRLS RAILWAY LINE","9318","4","2015"
"27","H. B. COLLEGE OF EDUCATIONAL EXCELLENCE VASHI NAVI MUMBAI","9311","4","2015"
"27","H D E S SHRI GURUDEV COLLEGE OF TECHNOCRAFT","10705","2","2015"
"27","HELEN ROSE SCHOOL OF NURSING YAVATMAL","4763","3","2015"
"27","HIGH-TECH INSTITUTE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY PUNE","10852","2","2015"
"27","HINDUSTAN AEROSPACE & ENGINEERING PUNE","8926","5","2015"
"27","HINDUSTANI EDUCATION SOCIETY AUSA LATUR","9319","4","2015"
"27","HINDUSTANI EDUCATION SOCIETY N.B.S. INSTITUTE OF POLYTECHNIC AUSA LATUR","1829","2","2015"
"27","HIRATAI SHINDE INSTITUTE OF COMPUTER TECHNOLOGY WARDHA","10569","2","2015"
"27","H N C B`S COLLEGE OF PHARMACY ULHASNAGAR","10419","2","2015"
"27","HOLY FAMILY INSTITUTE OF NURSING EDUCATION THANE","4764","3","2015"
"27","HOLY SPIRIT SCHOOL OF NURSING MUMBAI","4765","3","2015"
"27","HON. SHRI. BABANRAO PACHPUTE VICHARDHARA TRUST'S PARIKRAMA POLYTECHNICKASHTI","1830","2","2015"
"27","HON. VILASRAO DESHMUKH D. ED. COLLEGE SANGRAMPUR BULDHANA","9320","4","2015"
"27","HUMERA KHAN COLLEGE OF EDUCATION JOGESHWARI MUMBAI","9322","4","2015"
"27","HUTATMA SMARAK SAMITI HUTATMA RASHTRIYA INSTITUTE OF TECHNOLOGY ASHTI WARDHA","10652","2","2015"
"27","HYDRABAD (SIND) NATIONAL COLLEGIATE K.M.KUNDANANI PHARMACY POLYTECHNICULHASNAGAR DIST-THANE","1832","2","2015"
"27","INDIRA BAHUDDESHIYA SHIKSHAN SANSTHA CHIKHLI ROAD BULDHANA","9325","4","2015"
"27","INDIRA BAHUUDDESHIYA SHIKSHAN SANSTHA MALKAPUR BULDHANA","9326","4","2015"
"27","INDIRA BAHUUDDESHIYA SHIKSHAN SANSTHA'S DR. RAJENDRA GODE POLYTECHNICGHATKHED AMRAVATI","1833","2","2015"
"27","INDIRA BAHUUDESHIYA SHIKSHAN SANSTHA ADHYAPAK VIDYALAYA MALKAPUR BULDANA","9327","4","2015"
"27","INDIRA COLLEGE OF TECHNOLOGY BHAMHAPURI","10539","2","2015"
"27","INDIRA D. ED. COLLEGE KARAD SATARA","9328","4","2015"
"27","INDIRA GANDHI ADHYAPAK MAHAVIDYALAYA UPNAGAR NASIK","9331","4","2015"
"27","INDIRA GANDHI COLLEGE OF ADVANCE TECHNOLOGY SELU","10587","2","2015"
"27","INDIRA GANDHI MEDICAL COLLEGE & HOSPITAL NAGPUR","4766","3","2015"
"27","INDIRA GANDHI POLYTECHNIC BELWANDI(SUGAR)","1834","2","2015"
"27","INDIRA GANDHI (URDU) D. ED. COLLEGE NANDED","9330","4","2015"
"27","INDIRA INSTITUTE OF AIRCRAFT ENGINEERING PUNE","8929","5","2015"
"27","INDIRA INSTITUTE OF DIPLOMA ENGINEERING","1835","2","2015"
"27","INDIRA INSTITUTE OF TECHNOLOGY (POLYTECHNIC)","1836","2","2015"
"27","INDIRA SMRITI MAHILA SANSTHA`S RAJIV GANDHI TECHNICAL INSTITUTE WARDHA","10517","2","2015"
"27","INDIRA SMRUTI MAHILA SANSTHA`S GITASAGAR TECHNICAL INSTITUTE NAGPUR","10744","2","2015"
"27","INDRABHAGYA KRISHI VA GRAMIN VIKASH SANSTHA DIGHANCHI SANGLI","9332","4","2015"
"27","INDRAYANI COLLEGE OF TECHNICAL EDUCATION AMRAVATI","10274","2","2015"
"27","INDRAYANI PRATISHTHAN PARLIV BEED","9333","4","2015"
"27","INDRAYANI SHIKSHAN PRASARAK MANDAL SHRI PUSHPASEN SAWANT COLLEGE OF DIPLOMA PHARMACY KUDAL","10378","2","2015"
"27","INSTITUTE OF ADVANCE TECHNOLOGY HINGANGHAT","10735","2","2015"
"27","INSTITUTE OF ADV STUDIES ARTS & SCIENCE COLLEGE NACHAN GAON ROAD PULGAON WARDHA","10470","2","2015"
"27","INSTITUTE OF AIRCRAFT MAINTENANCE ENGINEERING AURANGABAD","8930","5","2015"
"27","INSTITUTE OF BUSINESS STUDIES & RESEARCH CENTRE BELAPUR NEW MUMBAI","10421","2","2015"
"27","INSTITUTE OF BUSSINESS STUDIES & RESEARCH CBD BELAPUR","10429","2","2015"
"27","INSTITUTE OF NURSING EDUCATION MUMBAI","4767","3","2015"
"27","INS SHIVAJI CENTRE OF MARINE ENGINEERING TECHNOLOGY","1840","5","2015"
"27","INSTITUTE OF NURSING EDUCATION PARBHANI","4768","3","2015"
"27","INSTITUTE OF NURSING EDUCATION SANGLI","4769","3","2015"
"27","INSTITUTE OF PRINTING TECHNOLOY AND RESEARCH PANVEL","1845","2","2015"
"27","ISHRAJIDEVI ADHYAPAK VIDYALAYA WADALA MUMBAI","9336","4","2015"
"27","ITM INSTITUTE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY NAVI MUMBAI","1849","2","2015"
"27","J N I E S T R T`S SMT INDIRA GANDHI ENGINEERING COLLEGE NAVI MUMBAI","10418","2","2015"
"27","JAGDAMBA EDU SOC. SANTOSH N. DARADE POLYTECHNIC YEOLA NASHIK","1850","2","2015"
"27","JAI BHAVANI SHIKSHAN PRASARAK MANDAL'S INSTITUTE OF PHARMACY GADHI GEORAI","1853","2","2015"
"27","JAGADAMBA BAHUUDESHIYA GRAMIN VIKAS SANSTHA SAMARTH WADI YAVATMAL","9341","4","2015"
"27","JAGAT JAGRUTI SHIKSHAN PRASARAK MANDAL CHAKUR LATUR","9342","4","2015"
"27","JAI BHAVANI EDUCATION SOCIETYRAJIV GANDHI POLYTECHNIC COLLEGEZIPRAPWADI TAL. PHALTAN DIST. SATARA","1852","2","2015"
"27","JAIBHAVANI SHIKSHAN PRASARAK MANDAL GEORAI BEED","9355","4","2015"
"27","JAIDEO EDUCATION SOCIETY J.D. POLYTECHNIC KHANDALA NAGPUR","1859","2","2015"
"27","JAI GANESH EDUCATIONAL FOUNDATION JAI GANESH ADHYAPAK PUNE PUNE","9350","4","2015"
"27","JAI JAWAN JAI KISAN SHIKSHAN PRASARAK MANDAL KANDHAR NANDED","9351","4","2015"
"27","JAI KAPLISHEWAR SHAIKSHANIK & KRIDA MANDAL DHULE DHULE","9352","4","2015"
"27","JAI MAHAKALI KRUPA BAHUDESHIYA SHIKSHAN SANSTHA`S MAHARUDRA COLLEGE OF TECHCNICAL EDUCATION WARDHA","10697","2","2015"
"27","JAI MAHAKALI SHIKSHAN SANSTHA`S AGNIHOTRI INSTITUTE OF TECHNOLOGY HINGANGHAT","10516","2","2015"
"27","JAI MAHAKALI SHIKSHAN SANSTHA'S AGNIHOTRI POLYTECHNIC SINDHI (MEGHE) WARDHA","1857","2","2015"
"27","JAI MAHAKALI SHIKSHAN SANSTHASHRI BABULALJI AGNIHOTRI SCHOOL OF TECHNOLOGY SINDI (MEGHE) WARDHA","1858","2","2015"
"27","JAI MAHAKALI SHIKSHAN SANSTHA`S PHULGAON INSTITUTE OF TECHNICAL EDUCATION WARDHA","10751","2","2015"
"27","JAI SHRI KRISHNA SHIKSHAN PRASARAK MANDAL AURANGABAD AURANGABAD","9353","4","2015"
"27","J. A. T. URDU JR. COLLEGE OF EDUCATION ISLAMPURA NASIK","9337","4","2015"
"27","J. D. PATIL SANGLUDKAR SMRTI KENDRA DARYAPUR D. ED COLLEGE DARYAPUR AMRAVATI","9338","4","2015"
"27","J. DUGAD CHARITABLE TRUST MAHARSHI NAGAR PUNE","9339","4","2015"
"27","J P COMPUTER ACADEMY SATARA","10824","2","2015"
"27","J S P M`S JAYWANT INSTITUTE OF COMPUTER PUNE","10842","2","2015"
"27","J S P M`S JAYWANT INSTITUTE OF MANAGEMENT STUDIES PUNE","10841","2","2015"
"27","JAIHIND COMPREHENSIVE EDUCATIONAL INSTITUTE'S INSTITUTE OF TECHNOLOGY JUNNAR","1860","2","2015"
"27","JAYWANT SHIKSHAN PRASARAK MANDALJAYWANTRAO SAWANT POLYTECHNIC HADAPSAR PUNE","1869","2","2015"
"27","JAYAWANT SHIKSHAN PRASARAK MANDAL'S JAYAWANT INSTITUTE OF PHARMACY PUNE","1867","2","2015"
"27","JAIHIND COMPREHENSIVE EDUCATIONAL INSTITUTE JUNNAR","9356","4","2015"
"27","JAIN VIDYA PRASARAK MANDAL SHRI FATTECHAND JAIN COLLEGE OF PHARMACY PUNE","10804","2","2015"
"27","JAIVIKAS INSTITUTE OF TECHNICAL EDUCATION SHIRPUR","10568","2","2015"
"27","JALANA EDUCATION SOCIETY'S INSTITUTE OF PHARMACYJALNA","1861","2","2015"
"27","JALGAON DEALER MEDICINE SOCEITY'S INSTITUTE OF PHARMACY JALGAON","1862","2","2015"
"27","JAMIA ISALAMIA ISHA-ATUL ULOOM`S JAMIA COLLEGE OF PHARMACY AKKALKUWA","10792","2","2015"
"27","JANHIT MULTIPURPOSE SOCIETY AASHIRWAD INSTITUTE OF ADVANCE TECHNOLOGY GONDIA","10605","2","2015"
"27","JANKALYAN VIKAS MANDAL'S LILAWATI SATISH AVHAD D. PHARMACY COLLEGE HOKARNA TANDA KHED NANDED","1866","2","2015"
"27","JANKAYAN SANSTHA SHRI MAHADEORAO SHIVAKAR ADHYAPAK GONDIA GONDIA","9361","4","2015"
"27","JANSEVAK SHIKSHAN SANSTHAN LATE SADHANA COLLEGE OF EDUCATION (D. ED) KATOL KATOL","9364","4","2015"
"27","JANSEVA SHIKSHAN MANDALS COLLEGE OF EDUCATION MURBAD MURBAD","9363","4","2015"
"27","JANTA JUNIOR COLLEGE OF EDUCATION CHANDRAPUR CHANDRAPUR CHANDRAPUR","9365","4","2015"
"27","JANTA SIKSHAN PRASARAK MANDAL SARASWATI ADHYAPAN VIDYALAYA (D. ED) VAITAWADI VAITAWADI","9366","4","2015"
"27","JAU DURGA BHAVANI KRIDA MANDAL SHRI SURESH SASA JAIN JALGAON JALGAON","9367","4","2015"
"27","JAWAHARLAL NEHRU INSTITUTE OF EDUCATION VASARNI NANDED","9369","4","2015"
"27","JAWAHAR SHIKSHAN PRASARAK SANSTHAS NARVAL NARVAL","9368","4","2015"
"27","JAYAMALHAR SEVABHAVI SANSTHA PATODA","9373","4","2015"
"27","JAYASHREE MAHILA MANDAL YELGAON BULDANA","9374","4","2015"
"27","JAYAWANT SHIKSHAN PRASARK MANDAL'S JAYWANTRAO SAWANT INSTITUTE OF PHARMACY HADAPSAR PUNE","1868","2","2015"
"27","JAY BAJARANG PRATISTHAN D. ED. COLLEGE JUNNAR PUNE","9370","4","2015"
"27","JAYDAYA SHIKSHAN PRASARAK MANDAL` SAKRI DHULE","9375","4","2015"
"27","JAY DURGA BAHUUDDESHIYA SHIKSHAN PRASARAK MANDAL DARWHA YAVATMAL","9371","4","2015"
"27","JAY JAGDAMBA BAHU-UDDESHIYA SANSTHA SARJAPUR SOLAPUR","9372","4","2015"
"27","JAYWANT SHIKSHAN PRASARAK MANDAL IMPERIAL ADHYAPAK HADAPSAR PUNE","9376","4","2015"
"27","JBSPS INSTT OF INDUSTRIAL SAFETY PANVEL","10399","2","2015"
"27","JIJAMATA FOUNDATION SAU. NIRMALATAI P.PATIL WOMEN'S POLYTECHNIC COLLEGE JALGAON","1871","2","2015"
"27","JIJAMATA SHIKSHAN & BAHUUDESHIYA GRAMIN VIKAS MAHILA MANDAL JIJAMATA COLLEGE OF EDUCATION CIVIL LINES NAGPUR","9379","4","2015"
"27","JIJAMATA SHIKSHAN PRASARAK MANDAL D. ED COLLEGE KANNNAD AURANGABAD","9380","4","2015"
"27","JIJAMATA VIDYAPEETH'S SHREE. P.E.(TATYA) PATIL INSTITUTE OF PHARMACY JALGAON","1872","2","2015"
"27","JIJAU SHIKSHAN MAHAVIDYALAYA SANDEEP TALKIES YAVATMAL","9381","4","2015"
"27","JIJAV BAHUUDDESHIYA SANSTHA AMALNER AMALNER","9382","4","2015"
"27","JITENDRA PAWAR (DADA) D. ED COLLEGE PUSESAWALI SATARA","9383","4","2015"
"27","JIVAJIRAO SHIKSHAN PRASARAK MANDALKAI PARSHURAM JADHAV ENGINEERING COLLAGE KHONALI TAL.AKKALKOTDIST.SOLAPUR","1873","2","2015"
"27","JAI MAHAKALI SANSTHA;S AGNIHOTRI SCHOOL OF TECHNOLOGY RAMNAGAR WARDHA","1854","2","2015"
"27","JIVAN SHIKSHAN SANSTHA MAHADEV ANANDA PATIL POST GRADUATE DIPLOMA BUDHGAON","10861","2","2015"
"27","JMSS`S AGNIHOTRI HUB OF TECHNICAL EDUCATION CHANDRAPUR","10538","2","2015"
"27","JMSS`S SAVITRIBAI PHULE COLLEGE OF TECHNICAL EDUCATION PULGAON","10588","2","2015"
"27","JOHN WILSON EDUCATION SOCIETYS D. ED. COLLEGE JALNA JALNA","9384","4","2015"
"27","JR. COLLEGE OF EDUCATION DANDEGAON GONDIA BHANDARA","9387","4","2015"
"27","JR. COLLEGE OF EDUCATION GONDIA BHANDARA","9386","4","2015"
"27","JUGASSM`S NATIONAL INSTITUTE OF FIRE DISASTER & ENVIRONMENT MANAGEMENT HASARA TAL TUMSAR","10485","2","2015"
"27","JULEKHA D. ED. COLLEGE HINDUSTANI EDUCATION SOCIETY DIAT LATUR LATUR","9389","4","2015"
"27","JUMMA MASJID CHARITABLE TRUST'S POLYTECHNICWADALA ROAD WADALA NASHIK","1874","2","2015"
"27","JUNIOR COLLEGE OF EDUCATION BHOOM OSMANABAD","9397","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION (D. ED) PINGLI PARBHANI","9395","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION GUHAGAR RATNAGIRI","9392","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION KHIRODA JALGAON","9391","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION MITHBAY","9398","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION PANDHRPUR SOLAPUR","9393","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION PETALA KOLHAPUR","9394","4","2015"
"27","JUNIOR COLLEGEOF EDUCATION PUNE PUNE","9399","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION RAHIMATPUR SATARA","9390","4","2015"
"27","JUNIOR COLLEGE OF EDUCATION RAMRAO ADIK EDUCATION SOCIETY NAVI MUMBAI MUBAI","9396","4","2015"
"27","JYOTIBA FULE ADHYAPAK VIDAYALAYA (D. ED. ) PAWAN BHUMI NAGPUR","9400","4","2015"
"27","K L E SOCIETY ENGLISH MEDIUM SCHOOL PREMISES JULE-SOLAPUR D ED COLLEGE","9405","4","2015"
"27","K.K.WAGH EDUCATION SOCEITY'S K.K.WAGH POLYTECHNICCHANDORI TAL: NIPHAD","1881","2","2015"
"27","K.K. WAGH EDUCATION SOCIETY'S K. K. WAGH WOMEN'S POLYTECHNIC NASHIK","1880","2","2015"
"27","KAI HARIBHAI VARPUDKAR GRAMIN MAHILA SEVABHAVI SANSTHA'S LATE HARIBAI VARPUDKAR POLYTECHNIC KAREGAONPARBHANI.","1883","2","2015"
"27","JYOTIBA PHULE JR. COLLEGE OF EDUCATION PANCHWATI NAGPUR","9401","4","2015"
"27","KADARIYA MUSLIM EDUCATION MULTIPURPOSE CHARITABLE TRUST KADARIYA D. ED. COLLEGE CHIKHLI ROAD BULDANA","9409","4","2015"
"27","KAGAL EDUCATION SOCIETIE D. R. MANE MAHAVIDYALAYA CAMPUS KAGAL KOLHAPUR","9410","4","2015"
"27","KAI LAXMIBAI MAHILA VIKAS MANDAL DHULE INSTITUTE OF TECHNOLOGY DHULE","10783","2","2015"
"27","KAI MEERABAI JAMDAR BAHUDDESHIYA SHIKSHAN SEVA SANSTA GURUDATTA COLLEGE OF TECHNOLOGY AMRAVATI","10290","2","2015"
"27","KAI SAMBHAJIRAO GARAD SHIKSHAN PRASARAK MANDAL . MOHOL SOLAPUR","9416","4","2015"
"27","KAI SANDIP SUDHAKAR SONAJE SHAIKSHANIK SEVABHAVI SANSTHA SANDIP INSTITUTE OF TECHNOLOGY ZHODAGE MALEGAON","10785","2","2015"
"27","K B K PAGARIYA PARAMEDICAL COLLEGE OF HEALTH SCIENCE AURANGABAD","10357","2","2015"
"27","K E M HOSPITAL MUMBAI","4770","3","2015"
"27","K E M HOSPITAL SOCIETY PUNE","10854","2","2015"
"27","K J SOMAIYA HOSP. AND RES. CTR. MUMBAI","4771","3","2015"
"27","K J SOMAIYA HOSPITAL AND RESEACH CENTRE SION MUMBAI","10390","2","2015"
"27","K. J. SOMAIYA POLYTECHNIC MUMBAI","1875","2","2015"
"27","K.K WAGH EDUCATION SOCIETY'S K. K. WAGH POLYTECHNIC NASHIK","1879","2","2015"
"27","K. L. E. SOCEITYS D. ED. COLLEGE ICHAKARANANJI SOLAPUR","9404","4","2015"
"27","K. L. E. SOCEITYS MANGRULE HIGH SCHOOL CAMPUS AKALKOT SOLAPUR","9403","4","2015"
"27","K. M. ASGHAR HUSAIN COLLEGE OF EDUCATION AKOLA","9406","4","2015"
"27","K. M. S. JUNIOR COLLEGE OF EDUCATION PAREL MUMBAI","9407","4","2015"
"27","K S S M M`S DHANVANTARI COLLEGE OF ENGINEERING NASHIK","10779","2","2015"
"27","K.V.N.NAIK S. P. SANSTHA’S POLYTECHNICNASHIK","1882","2","2015"
"27","KAI. AMDAR BRAMHADEVDADA MANE SHIKSHAN VA SAMAJIK PRATISHTHANBRAMHADEVDADA MANE POLYTECHNIC BELATI NOTH SOLAPUR","1884","2","2015"
"27","KEDARESHWAR GRAMIN VIKAS PRATISHTHAN KAI. SAU. SUNITATAI EKNATHRAO DHAKANE POLYTEHNIC COLLEGERAKSHI TAL-SHEVGAONAHMEDNGAR","1890","2","2015"
"27","KAI. VANJIBABA GRAMIN VIKAS MANDAL SHANTIDEVI CHAVHAN INSTITUTE OF ENGINEERING & TECHNOLOGY CHALISGAON","1885","2","2015"
"27","KAI. RAI MAHESH SAOKAR PORREDDIWAR ADHYAPAK MAHAVIDYALAYA DHANORA GADCHIROLI","9419","4","2015"
"27","KAI. RAMCHANDRA UDANDGAONKAR MAHARAJ BAHUUDDESHIYA BARSHI TAKALI AKOLA","9420","4","2015"
"27","KAI. SOU. ARUNA DEVI DESAI ADHYAPAK VIDYALAYA MALSHIRAS SOLAPUR","9421","4","2015"
"27","KAI. SOU. INGETROUT NAIK COLLEGE OF EDUCATION KANAKVALI SINGHUDDURG","9422","4","2015"
"27","KAI. WANCHALABAI GHUMARE SHIKSHAN PRASARAK MANDAL GEORAI BEED","9423","4","2015"
"27","KALAVIDYA SAKUL GIRGOAN MUMBAI","10394","2","2015"
"27","KALBHAIRAV EDU SANSTHA S S N COLLEGE OF DIPLOMA COURSES GADHINGLAJ","10844","2","2015"
"27","KALPATRU SAMAJSEVA MITRA MANDALS SANCHALIT DHANVANTARI ADHYAPAK VIDYALAYA CIDCO NASIK","9426","4","2015"
"27","KAMAL COLLEGE OF TECHNOLOGY BHIVAPUR","10738","2","2015"
"27","KAMDHENU BAHU UDDESIYA SEVABHAVI SANSTHA D. ED. COLLEGE AURANGABAD AURANGABAD","9427","4","2015"
"27","KAMDHENU BAHUUDESHIYA SEVABHAVI SANSTHA BHUSAWAL JALGAON","9428","4","2015"
"27","KAMLA NEHRU JUNIOR COLLEGE OF EDUCATION KARAD SATARA","9430","4","2015"
"27","KAMLA NEHRU URDU D. ED. COLLEGE MALKAPUR BULDANA","9431","4","2015"
"27","KARMAVEER SHIKSHAN PRASARK MANDAL MAHATMA PHULE MARG BEED","9432","4","2015"
"27","KARMAVIR TATHYASAHEB HARI RAVAJI PATIL BHADGAON JALGAON","9433","4","2015"
"27","KARMAVIR VITHAL RAMAJI SHINDE SHIKSHAN SANSTHA GADHINGLAJ KOLHAPUR","9434","4","2015"
"27","KARMVEER BHAURAO PATIL SHIKSHAN SANSTHAN'S SAHYADRI POLYTECHNICPUNE","1888","2","2015"
"27","KASAMADE PARISAR VIKAS MANDALS DEOLA DEOLA","9435","4","2015"
"27","KASARI KHORA SHIKSHAN SANSTHA PANHALA PANHALA","9436","4","2015"
"27","KASEGAON EDUCATION SOCEITY'S POLYTECHNIC LOHAGAON","1889","2","2015"
"27","KASTURBA HEALTH SOCIETY'S HOSPITAL WARDHA","4772","3","2015"
"27","KASTURBAI COLLEGE OF EDUCATION ASHOK CHOWK SOLAPUR","9438","4","2015"
"27","KASTURBA JUNIOR COLLEGE OF EDUCATION RAJNEMI PARISAR SANGLI","9437","4","2015"
"27","KASTURI SHIKSHAN SANSTHA COLLEGE OF EDUCATION SHIRUR PUNE","9439","4","2015"
"27","KBHSSTS ADHYAPAK VIDYALAYA MALEGAON CAMP NASHIK","9440","4","2015"
"27","KEDARNATH SAMAJIK VIKAS PRATHISHTHAN LATUR LATUR","9441","4","2015"
"27","KHAIRUL ISLAM HAYAR EDUCATION SOSCIETY MAHARASHTRA COLLEGE OF ARTS SCIENCE COMMERCE MUMBAI","10401","2","2015"
"27","KHAJA BANDE NAWAZ EDUCATIONAL AND WALFARE SOCIETY ABDUR AZEEM JR. COLLEGE OF EDUCATION AURANGABAD AURANGABAD","9442","4","2015"
"27","KHALAPUR TALUKA SHIKSHAN PRASARAK MANDAL'S B.L. PATIL POLYTECHNIC KHOPOLI DIST.RAIGAD","1891","2","2015"
"27","KISAN KRISHI VIKAS AND SHIKSHAN SANSTHA D. ED. COLLEGE . KHED PUNE","9451","4","2015"
"27","KISAN SHIKSHAN PRASARAK MANDALS BORGAON LATUR","9452","4","2015"
"27","KISAN VIDYA PRASARAK SANSTHA SHIRPUR KISAN ADHYAPAK VIDYALAYA SHIRPUR DHULE","9453","4","2015"
"27","KISAN VIDYA PRASARAK SANSTHA`S MAHARANI AHILYABAI HOLKAR COLLEGE OF PHARMACY BORADI","10759","2","2015"
"27","KOLHAPUR DISTRICT CHEMIST ASSO. INST. OF PHARMACY KOLHAPUR","1897","2","2015"
"27","KOPARGAON TALUKA VIDYATHI SAHAYAK SAMITI KOPARGAON","10773","2","2015"
"27","KOTHARI ADHYAPAK VIDYALAYA NANDURA NANDURA BULDANA","9454","4","2015"
"27","KRANTI NURSING SCHOOL AHMEDNAGAR","4774","3","2015"
"27","KRANTIVEER BIRSA MANDA COLLEGE OF DIPLOMA IN EDUCATION AHERI GADCHIROLI","9459","4","2015"
"27","KRIDA RASIK EDUCATION SOCIETY JALGAON JALGAON","9460","4","2015"
"27","KRISHNA CHARITABLE TRUST`S KRISHNA COLLEGE OF PHARMACY MALKAPUR KARAD","10815","2","2015"
"27","KRISHNA CHARITABLE TURST KARAD SATARA","9461","4","2015"
